databaseId,caseId,url,title,citation,language,docketNumber,decisionDate,keywords
csc-scc,2003scc62,http://canlii.ca/t/4nx4,Doucet-Boudreau v. Nova Scotia (Minister of Education),"[2003] 3 SCR 3, 2003 SCC 62 (CanLII)",en,28807,2003-11-06,remedy — functus officio — separation of powers — constitutional — reporting
csc-scc,2003scc61,http://canlii.ca/t/1kh,Deloitte & Touche LLP v. Ontario (Securities Commission),"[2003] 2 SCR 713, 2003 SCC 61 (CanLII)",en,29300,2003-10-31,disclosure — compelled material — relevance — public interest — officers
csc-scc,2003scc60,http://canlii.ca/t/1g3m0,R. v. S.A.B.,"[2003] 2 SCR 678, 2003 SCC 60 (CanLII)",en,28862,2003-10-31,principle against self-incrimination — warrant — bodily substance — forensic analysis — person
csc-scc,2003scc59,http://canlii.ca/t/4nx2,Gurniak v. Nordquist,"[2003] 2 SCR 652, 2003 SCC 59 (CanLII)",en,28898,2003-10-30,death benefits — matching — tort — scheme — indemnity
csc-scc,2003scc58,http://canlii.ca/t/1g3lw,Imperial Oil Ltd. v. Quebec (Minister of the Environment),"[2003] 2 SCR 624, 2003 SCC 58 (CanLII)",en,28835,2003-10-30,decontamination — administrative decision-maker — rules of procedural fairness — duty of impartiality — environmental
csc-scc,2003scc57,http://canlii.ca/t/1gltw,R. v. Phillips,"[2003] 2 SCR 623, 2003 SCC 57 (CanLII)",en,29609,2003-10-17,dismissed — weapons — murder — convictions — orally
csc-scc,2003scc56,http://canlii.ca/t/1gltv,R. v. Bédard,"[2003] 2 SCR 621, 2003 SCC 56 (CanLII)",en,29201,2003-10-07,intervener — evidence — behaviour — child — verdict
csc-scc,2003scc55,http://canlii.ca/t/50dq,Paul v. British Columbia (Forest Appeals Commission),"[2003] 2 SCR 585, 2003 SCC 55 (CanLII)",en,28974,2003-10-03,aboriginal — constitutional — doctrine of interjurisdictional immunity — power — provincial
csc-scc,2003scc54,http://canlii.ca/t/50dn,Nova Scotia (Workers' Compensation Board) v. Martin; Nova Scotia (Workers' Compensation Board) v. Laseur,"[2003] 2 SCR 504, 2003 SCC 54 (CanLII)",en,28370; 28372,2003-10-03,chronic pain sufferers — differential treatment — benefits — workers — challenged provisions
csc-scc,2003scc53,http://canlii.ca/t/50dk,M.B. v. British Columbia,"[2003] 2 SCR 477, 2003 SCC 53 (CanLII)",en,28616,2003-10-02,foster — social assistance benefits — breach of non-delegable duty — loss — deductibility
csc-scc,2003scc52,http://canlii.ca/t/50dh,E.D.G. v. Hammer,"[2003] 2 SCR 459, 2003 SCC 52 (CanLII)",en,28613,2003-10-02,breach of non-delegable duty — school — janitor — vicarious liability — breach of fiduciary duty
csc-scc,2003scc51,http://canlii.ca/t/50df,K.L.B. v. British Columbia,"[2003] 2 SCR 403, 2003 SCC 51 (CanLII)",en,28612,2003-10-02,vicarious liability — foster parents — children — government — non-delegable duty
csc-scc,2003scc50,http://canlii.ca/t/51pv,R. v. Kelly,"[2003] 2 SCR 400, 2003 SCC 50 (CanLII)",en,29140,2003-09-26,long-term offender provisions — long-term offender designation — sentencing — possibility of a long-term offender — dangerous
csc-scc,2003scc49,http://canlii.ca/t/51ps,R. v. Mitchell,"[2003] 2 SCR 396, 2003 SCC 49 (CanLII)",en,29083,2003-09-26,long-term offender provisions — long-term offender designation — sentencing — enactment of the long-term offender — dangerous
csc-scc,2003scc48,http://canlii.ca/t/51pq,R. v. Smith,"[2003] 2 SCR 392, 2003 SCC 48 (CanLII)",en,29043,2003-09-26,long-term offender provisions — long-term offender designation — sentencing — dangerous — predicate offence was committed prior
csc-scc,2003scc47,http://canlii.ca/t/51pn,R. v. Edgar,"[2003] 2 SCR 388, 2003 SCC 47 (CanLII)",en,28946,2003-09-26,long-term offender provisions — long-term offender designation — sentencing — enactment of the long-term offender — predicate offence was committed prior
csc-scc,2003scc46,http://canlii.ca/t/51pl,R. v. Johnson,"[2003] 2 SCR 357, 2003 SCC 46 (CanLII)",en,28945,2003-09-26,long-term offender provisions — sentencing — regime — indeterminate sentence — criteria
csc-scc,2003scc45,http://canlii.ca/t/51pj,Wewaykum Indian Band v. Canada,"[2003] 2 SCR 259, 2003 SCC 45 (CanLII)",en,27641,2003-09-26,reasonable apprehension of bias — bands — involvement — automatic disqualification — actual bias
csc-scc,2003scc44,http://canlii.ca/t/51pg,R. v. Blais,"[2003] 2 SCR 236, 2003 SCC 44 (CanLII)",en,28645,2003-09-19,hunting — unoccupied lands — historical — laws respecting game — hunt
csc-scc,2003scc43,http://canlii.ca/t/51pd,R. v. Powley,"[2003] 2 SCR 207, 2003 SCC 43 (CanLII)",en,28533,2003-09-19,aboriginal — community — hunting — intervener — hunt for food
csc-scc,2003scc42,http://canlii.ca/t/51pb,"Parry Sound (District) Social Services Administration Board v. O.P.S.E.U., Local 324","[2003] 2 SCR 157, 2003 SCC 42 (CanLII)",en,28819,2003-09-18,collective agreement — employment-related statutes — grievance — probationary — arbitrable
csc-scc,2003scc41,http://canlii.ca/t/50dc,R. v. Williams,"[2003] 2 SCR 134, 2003 SCC 41 (CanLII)",en,28873,2003-09-18,aggravated assault — infected — actus reus — unprotected sex — positive
csc-scc,2003scc40,http://canlii.ca/t/51p8,Unifund Assurance Co. v. Insurance Corp. of British Columbia,"[2003] 2 SCR 63, 2003 SCC 40 (CanLII)",en,28745,2003-07-17,jurisdiction — arbitrator — insurer — forum non conveniens — motor vehicle
csc-scc,2003scc39,http://canlii.ca/t/51p6,Authorson v. Canada (Attorney General),"[2003] 2 SCR 40, 2003 SCC 39 (CanLII)",en,29207,2003-07-17,protections — due process — disabled veterans — property — interest
csc-scc,2003scc38,http://canlii.ca/t/51p4,R. v. Asante-Mensah,"[2003] 2 SCR 3, 2003 SCC 38 (CanLII)",en,28867,2003-07-11,arrest — occupier — force — inspector — escaping lawful custody
csc-scc,2003scc37,http://canlii.ca/t/1g6pl,Figueroa v. Canada (Attorney General),"[2003] 1 SCR 912, 2003 SCC 37 (CanLII)",en,28194,2003-06-27,political — candidates — meaningful role in the electoral — democratic — unspent election funds
csc-scc,2003scc36,http://canlii.ca/t/1g6pk,Bell Canada v. Canadian Telephone Employees Association,"[2003] 1 SCR 884, 2003 SCC 36 (CanLII)",en,28743,2003-06-26,independence — impartiality — guideline power — requirements of procedural fairness — members
csc-scc,2003scc35,http://canlii.ca/t/1g6pj,Ell v. Alberta,"[2003] 1 SCR 857, 2003 SCC 35 (CanLII)",en,28261,2003-06-26,non-sitting justices of the peace — reforms — security of tenure — principle of judicial independence — office
csc-scc,2003scc34,http://canlii.ca/t/1g6ph,Trociuk v. British Columbia (Attorney General),"[2003] 1 SCR 835, 2003 SCC 34 (CanLII)",en,28726,2003-06-06,father — surname — birth registration — unacknowledged — child
csc-scc,2003scc33,http://canlii.ca/t/1g6pb,R. v. Owen,"[2003] 1 SCR 779, 2003 SCC 33 (CanLII)",en,28700,2003-06-06,mental — hospital — safety of the public — fresh evidence — cocaine
csc-scc,2003scc32,http://canlii.ca/t/1g6p9,Starson v. Swayze,"[2003] 1 SCR 722, 2003 SCC 32 (CanLII)",en,28799,2003-06-06,treatment — appreciate — patient — mental — illness
csc-scc,2003scc31,http://canlii.ca/t/1g6p8,Caisse populaire Desjardins de Val-Brillant v. Blouin,"[2003] 1 SCR 666, 2003 SCC 31 (CanLII)",en,28483,2003-06-05,pledge — debtor — creditor — negotiable instrument — movable hypothec with delivery
csc-scc,2003scc30,http://canlii.ca/t/1g6p7,R. v. Buhay,"[2003] 1 SCR 631, 2003 SCC 30 (CanLII)",en,28667,2003-06-05,locker — security guards — search — reasonable expectation of privacy — police
csc-scc,2003scc29,http://canlii.ca/t/1g5m4,C.U.P.E. v. Ontario (Minister of Labour),"[2003] 1 SCR 539, 2003 SCC 29 (CanLII)",en,28396,2003-05-16,appointments — arbitrators — unions — patently unreasonable — labour relations
csc-scc,2003scc28,http://canlii.ca/t/1g5lv,Barrie Public Utilities v. Canadian Cable Television Assn.,"[2003] 1 SCR 476, 2003 SCC 28 (CanLII)",en,28826,2003-05-16,power poles — telecommunications — interpretation — constitutional — supporting structure of a transmission
csc-scc,2003canlii75449,http://canlii.ca/t/gc5rr,Doern v. British Columbia (Police Complaint Commissioner),2003 CanLII 75449 (SCC),en,28846,2003-05-05,via — quash — moot — granted — orally
csc-scc,2003scc27,http://canlii.ca/t/1g5lx,Z.I. Pompey Industrie v. ECU-Line N.V.,"[2003] 1 SCR 450, 2003 SCC 27 (CanLII)",en,28472,2003-05-01,bill of lading — forum selection clause — prothonotary — stay — tripartite test
csc-scc,2003scc26,http://canlii.ca/t/1g5m0,Churchland v. Gore Mutual Insurance Co.,"[2003] 1 SCR 445, 2003 SCC 26 (CanLII)",en,28821,2003-05-01,insurer — shorter limitation period — multi-peril homeowners insurance policy — statute-barred — nuclear
csc-scc,2003scc25,http://canlii.ca/t/1g5m2,KP Pacific Holdings Ltd. v. Guardian Insurance Co. of Canada,"[2003] 1 SCR 433, 2003 SCC 25 (CanLII)",en,28815,2003-05-01,fire insurance — all-risks policy — multi-peril policy — limitation period — sprinkler leakage
csc-scc,2003scc24,http://canlii.ca/t/1g5lh,Miglin v. Miglin,"[2003] 1 SCR 303, 2003 SCC 24 (CanLII)",en,28670,2003-04-17,spousal support — trilogy — objectives — agreement — marriage
csc-scc,2003scc23,http://canlii.ca/t/1g5kw,R. v. Arradi,"[2003] 1 SCR 280, 2003 SCC 23 (CanLII)",en,28919,2003-04-17,instanter — jury — miscarriage of justice — conviction for contempt — curative proviso
csc-scc,2003scc22,http://canlii.ca/t/1g5lf,R. v. Larue,"[2003] 1 SCR 277, 2003 SCC 22 (CanLII)",en,29329,2003-04-14,aggravated sexual assault — included offence of aggravated assault — pants — reasonable doubt — panties
csc-scc,2003scc21,http://canlii.ca/t/1g5lk,R. v. P.A.,"[2003] 1 SCR 275, 2003 SCC 21 (CanLII)",en,29309,2003-04-14,erring — necessaries — infringing — stay of proceedings — granting
csc-scc,2003scc20,http://canlii.ca/t/1g5lm,Law Society of New Brunswick v. Ryan,"[2003] 1 SCR 247, 2003 SCC 20 (CanLII)",en,28639,2003-04-03,standard of reasonableness — disbarment — pragmatic — sanction — reasonableness simpliciter
csc-scc,2003scc19,http://canlii.ca/t/1g5l3,Dr. Q. v. College of Physicians and Surgeons of British Columbia,"[2003] 1 SCR 226, 2003 SCC 19 (CanLII)",en,28553,2003-04-03,reviewing — standard — functional approach — pragmatic — deference
csc-scc,2003scc18,http://canlii.ca/t/1g5l1,R. v. Allen,"[2003] 1 SCR 223, 2003 SCC 18 (CanLII)",en,29034,2003-03-21,jury — prior testimony — permitting cross-examination — degree murder — trials
csc-scc,2003scc17,http://canlii.ca/t/1g2jh,Desputeaux v. Éditions Chouette (1987) inc.,"[2003] 1 SCR 178, 2003 SCC 17 (CanLII)",en,28660,2003-03-21,arbitration — copyright — professional status of artists — arbitrator — question of co-authorship
csc-scc,2003scc16,http://canlii.ca/t/1g2jf,Martin v. American International Assurance Life Co.,"[2003] 1 SCR 158, 2003 SCC 16 (CanLII)",en,28540,2003-03-21,insured — effected through accidental means — phenobarbital — lethal — die
csc-scc,2003scc15,http://canlii.ca/t/1g2jc,R. v. Knight; R. v. Hay,"[2003] 1 SCR 156, 2003 SCC 15 (CanLII)",en,29332; 29331,2003-03-20,manslaughter — victim — unclothed — death — assault
csc-scc,2003scc14,http://canlii.ca/t/1g2j9,Goudie v. Ottawa (City),"[2003] 1 SCR 141, 2003 SCC 14 (CanLII)",en,28469,2003-03-20,pre-employment contract — collective agreement — pre-employment agreement — jurisdictional — alleged pre-employment
csc-scc,2003scc13,http://canlii.ca/t/1g2j7,Allen v. Alberta,"[2003] 1 SCR 128, 2003 SCC 13 (CanLII)",en,28834,2003-03-20,collective agreement — arbitrator — grievance procedure — entitled to severance pay — letter of intent
csc-scc,2003scc12,http://canlii.ca/t/1g2j5,R. v. Willis,"[2003] 1 SCR 127, 2003 SCC 12 (CanLII)",en,29304,2003-03-14,intent to steal money — assault — upholding — verdict — dismissed
csc-scc,2003scc11,http://canlii.ca/t/1g2j3,R. v. M.S.,"[2003] 1 SCR 125, 2003 SCC 11 (CanLII)",en,29251,2003-03-13,finding of dangerous driving — pronounce — upholding — error — acquittal
csc-scc,2003scc10,http://canlii.ca/t/1g2j1,Reference re Earth Future Lottery,"[2003] 1 SCR 123, 2003 SCC 10 (CanLII)",en,29213,2003-03-11,intervener — lottery scheme — betting — charitable — island
csc-scc,2003scc9,http://canlii.ca/t/1g2hz,Markevich v. Canada,"[2003] 1 SCR 94, 2003 SCC 9 (CanLII)",en,28717,2003-03-06,collection of tax debts — limitation periods — federal — tax debt — statutory collection procedures
csc-scc,2003scc8,http://canlii.ca/t/1g2hw,Canada (Information Commissioner) v. Canada (Commissioner of the Royal Canadian Mounted Police),"[2003] 1 SCR 66, 2003 SCC 8 (CanLII)",en,28601,2003-03-06,personal information — individual — government institution — employment history — functions
csc-scc,2003scc7,http://canlii.ca/t/1g2ht,R. v. Feeley,"[2003] 1 SCR 64, 2003 SCC 7 (CanLII)",en,29271,2003-02-20,second degree murder — jury — misapprehended — substantial compliance — upholding
csc-scc,2003scc6,http://canlii.ca/t/1g2hr,R. v. Zinck,"[2003] 1 SCR 41, 2003 SCC 6 (CanLII)",en,28367,2003-02-20,delayed parole — sentencing — offender — parole eligibility — denunciation
csc-scc,2003scc5,http://canlii.ca/t/1g2hp,R. v. Harriott,"[2003] 1 SCR 39, 2003 SCC 5 (CanLII)",en,29118,2003-02-11,dissenting — alibi — warning — jury — perjurer
csc-scc,2003scc4,http://canlii.ca/t/1g2hm,R. v. R.R.,"[2003] 1 SCR 37, 2003 SCC 4 (CanLII)",en,28933,2003-02-11,sexual assault — necessity — testify — unavailable — hearsay
csc-scc,2003scc3,http://canlii.ca/t/1g2hk,Siemens v. Manitoba (Attorney General),"[2003] 1 SCR 6, 2003 SCC 3 (CanLII)",en,28416,2003-01-30,plebiscite — siteholder — video lottery gaming — legislation — referendum
csc-scc,2003scc2,http://canlii.ca/t/1g2hh,R. v. Pelletier,"[2003] 1 SCR 4, 2003 SCC 2 (CanLII)",en,29062,2003-01-21,jury — second degree murder — upholding — robbery — miscarriage
csc-scc,2003scc1,http://canlii.ca/t/1g2hf,R. v. Wise,"[2003] 1 SCR 3, 2003 SCC 1 (CanLII)",en,29061,2003-01-21,erring — second degree murder — verdict — setting aside — robbery
csc-scc,2002scc86,http://canlii.ca/t/1g2w5,Chamberlain v. Surrey School District No. 36,"[2002] 4 SCR 710, 2002 SCC 86 (CanLII)",en,28654,2002-12-20,same-sex parented families — curriculum — children — learning — books
csc-scc,2002scc85,http://canlii.ca/t/1g2w3,Prud'homme v. Prud'homme,"[2002] 4 SCR 663, 2002 SCC 85 (CanLII)",en,28117,2002-12-20,elected municipal officials — public — qualified privilege — defamation — liability
csc-scc,2002scc84,http://canlii.ca/t/1g2w1,Gosselin v. Québec (Attorney General),"[2002] 4 SCR 429, 2002 SCC 84 (CanLII)",en,27418,2002-12-19,welfare recipients — security of the person — programs — government — social
csc-scc,2002scc83,http://canlii.ca/t/1fwxb,Nova Scotia (Attorney General) v. Walsh,"[2002] 4 SCR 325, 2002 SCC 83 (CanLII)",en,28179,2002-12-19,heterosexual unmarried cohabitants — marriage — couples — relationships — dignity
csc-scc,2002scc82,http://canlii.ca/t/1fwx8,R. v. Squires,"[2002] 4 SCR 323, 2002 SCC 82 (CanLII)",en,29060,2002-12-12,jury misapprehended — correct standard of proof — likelihood — degree murder — charge to the jury
csc-scc,2002scc81,http://canlii.ca/t/1fwx6,373409 Alberta Ltd. (Receiver of) v. Bank of Montreal,"[2002] 4 SCR 312, 2002 SCC 81 (CanLII)",en,28607,2002-12-12,proceeds of the cheque — liable in conversion — rightful holder — unendorsed — account
csc-scc,2002scc80,http://canlii.ca/t/1fwx4,R. v. Harvey,"[2002] 4 SCR 311, 2002 SCC 80 (CanLII)",en,29001,2002-12-11,erring — assault — similar fact evidence — inadmissible — dismissed
csc-scc,2002scc79,http://canlii.ca/t/1fwx2,Wewaykum Indian Band v. Canada,"[2002] 4 SCR 245, 2002 SCC 79 (CanLII)",en,27641,2002-12-06,fiduciary — band — kwil-tach — reserves — bands
csc-scc,2002scc78,http://canlii.ca/t/1kf,Spar Aerospace Ltd. v. American Mobile Satellite Corp.,"[2002] 4 SCR 205, 2002 SCC 78 (CanLII)",en,28070,2002-12-06,jurisdiction — doctrine of forum non conveniens — art — comity — damage
csc-scc,2002scc77,http://canlii.ca/t/1kc,Apotex Inc. v. Wellcome Foundation Ltd.,"[2002] 4 SCR 153, 2002 SCC 77 (CanLII)",en,28287,2002-12-05,patent — invention — sound prediction — prophylaxis — utility
csc-scc,2002scc76,http://canlii.ca/t/1k9,Harvard College v. Canada (Commissioner of Patents),"[2002] 4 SCR 45, 2002 SCC 76 (CanLII)",en,28155,2002-12-05,higher life forms — oncomouse — invention — patentable — composition
csc-scc,2002scc75,http://canlii.ca/t/1k7,Ruby v. Canada (Solicitor General),"[2002] 4 SCR 3, 2002 SCC 75 (CanLII)",en,28029,2002-11-21,ex parte — government institution — camera — personal information — mandatory
csc-scc,2002scc74,http://canlii.ca/t/50d9,R. v. Ling,"[2002] 3 SCR 814, 2002 SCC 74 (CanLII)",en,28315,2002-11-21,taxpayer — audit — investigation — meeting — gathered
csc-scc,2002scc73,http://canlii.ca/t/50d7,R. v. Jarvis,"[2002] 3 SCR 757, 2002 SCC 73 (CanLII)",en,28378,2002-11-21,taxpayer — audit — penal liability — tax — investigation
csc-scc,2002scc72,http://canlii.ca/t/50d5,Quebec (Attorney General) v. Laroche,"[2002] 3 SCR 708, 2002 SCC 72 (CanLII)",en,28417,2002-11-21,restraint — property — forfeiture — special warrants of seizure — proceeds of crime
csc-scc,2002scc71,http://canlii.ca/t/50d3,Macdonell v. Quebec (Commission d'accès à l'information),"[2002] 3 SCR 661, 2002 SCC 71 (CanLII)",en,28092,2002-11-01,public body — document — access — accès à l information — legislature
